datetime,visibility,Temperature,Relative Temperature,Min Temperature,Max Temperature,pressure,humidity,Wind Speed,Cloudiness,weather,Rainfall,hour,day,weekday,month,is_weekend,is_night,weather_label
2025-01-01 00:00:00+08:00,10000.0,24.78,25.64,24.78,24.78,1010.0,89.0,3.43,91.0,Clouds,0.0,0,1,2,1,False,True,1
2025-01-01 02:00:00+08:00,10000.0,24.7,25.58,24.7,24.7,1009.0,90.0,4.0,94.0,Clouds,0.0,2,1,2,1,False,True,1
2025-01-01 04:00:00+08:00,10000.0,24.8,25.66,24.8,24.8,1009.0,89.0,3.46,100.0,Clouds,0.0,4,1,2,1,False,True,1
2025-01-01 06:00:00+08:00,10000.0,24.67,25.54,24.67,24.67,1009.0,90.0,3.71,100.0,Clouds,0.0,6,1,2,1,False,False,1
2025-01-01 08:00:00+08:00,10000.0,25.95,25.95,25.95,25.95,1011.0,87.0,5.16,86.0,Clouds,0.0,8,1,2,1,False,False,1
2025-01-01 10:00:00+08:00,10000.0,28.25,32.07,28.25,28.25,1011.0,76.0,5.32,16.0,Clouds,0.0,10,1,2,1,False,False,1
2025-01-01 12:00:00+08:00,10000.0,28.97,33.42,28.97,28.97,1009.0,74.0,5.39,33.0,Clouds,0.0,12,1,2,1,False,False,1
2025-01-01 14:00:00+08:00,10000.0,28.31,32.55,28.31,28.31,1008.0,78.0,5.13,55.0,Rain,0.15,14,1,2,1,False,False,2
2025-01-01 16:00:00+08:00,7242.0,27.26,30.89,27.26,27.26,1007.0,85.0,4.1,100.0,Rain,0.56,16,1,2,1,False,False,2
2025-01-01 18:00:00+08:00,10000.0,25.62,26.59,25.62,25.62,1009.0,90.0,3.75,100.0,Clouds,0.0,18,1,2,1,False,False,1
2025-01-01 20:00:00+08:00,10000.0,25.33,26.27,25.33,25.33,1010.0,90.0,3.55,100.0,Rain,0.2,20,1,2,1,False,True,2
2025-01-01 22:00:00+08:00,10000.0,24.26,25.2,24.26,24.26,1011.0,94.0,4.49,100.0,Rain,0.85,22,1,2,1,False,True,2
2025-01-02 00:00:00+08:00,10000.0,24.2,25.1,24.2,24.2,1010.0,93.0,4.13,100.0,Clouds,0.0,0,2,3,1,False,True,1
2025-01-02 02:00:00+08:00,10000.0,23.94,24.79,23.94,23.94,1009.0,92.0,3.87,97.0,Clouds,0.0,2,2,3,1,False,True,1
2025-01-02 04:00:00+08:00,10000.0,24.49,25.37,24.49,24.49,1008.0,91.0,3.08,100.0,Clouds,0.0,4,2,3,1,False,True,1
2025-01-02 06:00:00+08:00,10000.0,24.56,25.42,24.56,24.56,1009.0,90.0,2.99,100.0,Clouds,0.0,6,2,3,1,False,False,1
2025-01-02 08:00:00+08:00,10000.0,25.92,26.84,25.92,25.92,1010.0,87.0,3.73,99.0,Clouds,0.0,8,2,3,1,False,False,1
2025-01-02 10:00:00+08:00,10000.0,28.41,32.62,28.41,28.41,1010.0,77.0,4.62,27.0,Clouds,0.0,10,2,3,1,False,False,1
2025-01-02 12:00:00+08:00,10000.0,29.38,34.21,29.38,29.38,1009.0,73.0,5.3,31.0,Clouds,0.0,12,2,3,1,False,False,1
2025-01-02 14:00:00+08:00,10000.0,29.4,34.26,29.4,29.4,1007.0,73.0,5.19,45.0,Clouds,0.0,14,2,3,1,False,False,1
2025-01-02 16:00:00+08:00,10000.0,28.37,32.69,28.37,28.37,1007.0,78.0,5.01,100.0,Clouds,0.0,16,2,3,1,False,False,1
2025-01-02 18:00:00+08:00,10000.0,26.08,26.08,26.08,26.08,1008.0,88.0,3.6,96.0,Clouds,0.0,18,2,3,1,False,False,1
2025-01-02 20:00:00+08:00,10000.0,25.59,26.53,25.59,25.59,1009.0,89.0,3.32,98.0,Clouds,0.0,20,2,3,1,False,True,1
2025-01-02 22:00:00+08:00,10000.0,25.62,26.51,25.62,25.62,1010.0,87.0,2.97,97.0,Clouds,0.0,22,2,3,1,False,True,1
2025-01-03 00:00:00+08:00,10000.0,25.43,26.3,25.43,25.43,1009.0,87.0,2.82,99.0,Clouds,0.0,0,3,4,1,False,True,1
2025-01-03 02:00:00+08:00,10000.0,25.34,26.2,25.34,25.34,1008.0,87.0,2.81,99.0,Clouds,0.0,2,3,4,1,False,True,1
2025-01-03 04:00:00+08:00,10000.0,24.66,25.53,24.66,24.66,1008.0,90.0,2.42,88.0,Clouds,0.0,4,3,4,1,False,True,1
2025-01-03 06:00:00+08:00,10000.0,24.47,25.35,24.47,24.47,1009.0,91.0,2.14,61.0,Clouds,0.0,6,3,4,1,False,False,1
2025-01-03 08:00:00+08:00,10000.0,26.21,26.21,26.21,26.21,1011.0,86.0,2.65,45.0,Clouds,0.0,8,3,4,1,False,False,1
2025-01-03 10:00:00+08:00,10000.0,28.49,32.99,28.49,28.49,1010.0,78.0,3.46,11.0,Clouds,0.0,10,3,4,1,False,False,1
2025-01-03 12:00:00+08:00,10000.0,29.51,34.53,29.51,29.51,1009.0,73.0,3.23,30.0,Clouds,0.0,12,3,4,1,False,False,1
2025-01-03 14:00:00+08:00,10000.0,29.46,34.19,29.46,29.46,1007.0,72.0,2.33,44.0,Clouds,0.0,14,3,4,1,False,False,1
2025-01-03 16:00:00+08:00,10000.0,28.35,32.82,28.35,28.35,1007.0,79.0,2.51,100.0,Clouds,0.0,16,3,4,1,False,False,1
2025-01-03 18:00:00+08:00,10000.0,25.97,25.97,25.97,25.97,1008.0,87.0,2.28,100.0,Clouds,0.0,18,3,4,1,False,False,1
2025-01-03 20:00:00+08:00,10000.0,25.45,26.37,25.45,25.45,1009.0,89.0,2.61,93.0,Clouds,0.0,20,3,4,1,False,True,1
2025-01-03 22:00:00+08:00,10000.0,24.97,25.87,24.97,24.97,1010.0,90.0,2.57,24.0,Clouds,0.0,22,3,4,1,False,True,1
2025-01-04 00:00:00+08:00,10000.0,24.56,25.45,24.56,24.56,1009.0,91.0,3.0,16.0,Clouds,0.0,0,4,5,1,True,True,1
2025-01-04 02:00:00+08:00,10000.0,24.28,25.17,24.28,24.28,1008.0,92.0,3.02,16.0,Clouds,0.0,2,4,5,1,True,True,1
2025-01-04 04:00:00+08:00,10000.0,24.14,25.01,24.14,24.14,1008.0,92.0,2.72,4.0,Clear,0.0,4,4,5,1,True,True,0
2025-01-04 06:00:00+08:00,10000.0,24.0,24.86,24.0,24.0,1009.0,92.0,2.96,5.0,Clear,0.0,6,4,5,1,True,False,0
2025-01-04 08:00:00+08:00,10000.0,25.98,25.98,25.98,25.98,1010.0,86.0,3.51,4.0,Clear,0.0,8,4,5,1,True,False,0
2025-01-04 10:00:00+08:00,10000.0,28.36,32.17,28.36,28.36,1011.0,75.0,4.64,10.0,Clear,0.0,10,4,5,1,True,False,0
2025-01-04 12:00:00+08:00,10000.0,29.72,34.37,29.72,29.72,1009.0,70.0,4.86,17.0,Clouds,0.0,12,4,5,1,True,False,1
2025-01-04 14:00:00+08:00,10000.0,29.56,34.43,29.56,29.56,1007.0,72.0,5.71,30.0,Clouds,0.0,14,4,5,1,True,False,1
2025-01-04 16:00:00+08:00,10000.0,28.51,33.23,28.51,28.51,1007.0,79.0,5.53,38.0,Clouds,0.0,16,4,5,1,True,False,1
2025-01-04 18:00:00+08:00,10000.0,26.51,26.51,26.51,26.51,1008.0,86.0,5.02,25.0,Clouds,0.0,18,4,5,1,True,False,1
2025-01-04 20:00:00+08:00,10000.0,25.84,26.75,25.84,25.84,1010.0,87.0,5.18,35.0,Rain,1.38,20,4,5,1,True,True,2
2025-01-04 22:00:00+08:00,10000.0,25.21,26.16,25.21,25.21,1010.0,91.0,4.54,14.0,Clouds,0.0,22,4,5,1,True,True,1
2025-01-05 00:00:00+08:00,10000.0,25.16,26.08,25.16,25.16,1010.0,90.0,4.75,40.0,Clouds,0.0,0,5,6,1,True,True,1
2025-01-05 02:00:00+08:00,10000.0,24.9,25.77,24.9,24.9,1009.0,89.0,4.12,60.0,Clouds,0.0,2,5,6,1,True,True,1
2025-01-05 04:00:00+08:00,10000.0,24.84,25.63,24.84,24.84,1009.0,86.0,4.89,73.0,Clouds,0.0,4,5,6,1,True,True,1
2025-01-05 06:00:00+08:00,10000.0,24.53,25.34,24.53,24.53,1010.0,88.0,5.02,87.0,Clouds,0.0,6,5,6,1,True,False,1
2025-01-05 08:00:00+08:00,10000.0,25.12,26.01,25.12,25.12,1011.0,89.0,4.59,91.0,Clouds,0.0,8,5,6,1,True,False,1
2025-01-05 10:00:00+08:00,10000.0,27.82,31.1,27.82,27.82,1011.0,76.0,5.84,91.0,Clouds,0.0,10,5,6,1,True,False,1
2025-01-05 12:00:00+08:00,10000.0,28.62,32.42,28.62,28.62,1010.0,73.0,5.43,99.0,Clouds,0.0,12,5,6,1,True,False,1
2025-01-05 14:00:00+08:00,10000.0,28.93,32.57,28.93,28.93,1009.0,70.0,5.89,95.0,Clouds,0.0,14,5,6,1,True,False,1
2025-01-05 16:00:00+08:00,10000.0,27.42,30.58,27.42,27.42,1008.0,79.0,5.75,84.0,Clouds,0.0,16,5,6,1,True,False,1
2025-01-05 18:00:00+08:00,10000.0,25.44,26.29,25.44,25.44,1009.0,86.0,5.29,63.0,Clouds,0.0,18,5,6,1,True,False,1
2025-01-05 20:00:00+08:00,10000.0,24.78,25.61,24.78,24.78,1011.0,88.0,5.37,50.0,Clouds,0.0,20,5,6,1,True,True,1
2025-01-05 22:00:00+08:00,10000.0,25.07,25.9,25.07,25.07,1011.0,87.0,4.86,80.0,Clouds,0.0,22,5,6,1,True,True,1
2025-01-06 00:00:00+08:00,10000.0,24.9,25.74,24.9,24.9,1010.0,88.0,4.84,61.0,Clouds,0.0,0,6,0,1,False,True,1
2025-01-06 02:00:00+08:00,10000.0,24.55,25.38,24.55,24.55,1009.0,89.0,4.25,53.0,Clouds,0.0,2,6,0,1,False,True,1
2025-01-06 04:00:00+08:00,10000.0,24.11,24.93,24.11,24.11,1008.0,90.0,3.85,100.0,Clouds,0.0,4,6,0,1,False,True,1
2025-01-06 06:00:00+08:00,10000.0,24.04,24.85,24.04,24.04,1010.0,90.0,3.6,100.0,Clouds,0.0,6,6,0,1,False,False,1
2025-01-06 08:00:00+08:00,10000.0,26.12,26.12,26.12,26.12,1011.0,84.0,4.66,91.0,Clouds,0.0,8,6,0,1,False,False,1
2025-01-06 10:00:00+08:00,10000.0,28.13,31.5,28.13,28.13,1012.0,74.0,4.64,18.0,Clouds,0.0,10,6,0,1,False,False,1
2025-01-06 12:00:00+08:00,10000.0,29.25,33.28,29.25,29.25,1010.0,70.0,4.6,54.0,Clouds,0.0,12,6,0,1,False,False,1
2025-01-06 14:00:00+08:00,10000.0,29.64,34.18,29.64,29.64,1008.0,70.0,5.2,51.0,Clouds,0.0,14,6,0,1,False,False,1
2025-01-06 16:00:00+08:00,10000.0,28.04,31.89,28.04,28.04,1008.0,78.0,5.68,26.0,Rain,0.31,16,6,0,1,False,False,2
2025-01-06 18:00:00+08:00,10000.0,26.08,26.08,26.08,26.08,1009.0,86.0,4.38,66.0,Clouds,0.0,18,6,0,1,False,False,1
2025-01-06 20:00:00+08:00,10000.0,25.12,25.96,25.12,25.12,1011.0,87.0,4.6,62.0,Clouds,0.0,20,6,0,1,False,True,1
2025-01-06 22:00:00+08:00,10000.0,24.8,25.63,24.8,24.8,1011.0,88.0,4.46,43.0,Clouds,0.0,22,6,0,1,False,True,1
2025-01-07 00:00:00+08:00,10000.0,24.71,25.53,24.71,24.71,1010.0,88.0,4.84,72.0,Clouds,0.0,0,7,1,1,False,True,1
2025-01-07 02:00:00+08:00,10000.0,24.55,25.41,24.55,24.55,1009.0,90.0,4.7,82.0,Clouds,0.0,2,7,1,1,False,True,1
2025-01-07 04:00:00+08:00,10000.0,24.46,25.34,24.46,24.46,1008.0,91.0,5.3,58.0,Clouds,0.0,4,7,1,1,False,True,1
2025-01-07 06:00:00+08:00,10000.0,24.33,25.17,24.33,24.33,1009.0,90.0,5.36,43.0,Clouds,0.0,6,7,1,1,False,False,1
2025-01-07 08:00:00+08:00,10000.0,26.03,26.03,26.03,26.03,1011.0,85.0,6.06,47.0,Clouds,0.0,8,7,1,1,False,False,1
2025-01-07 10:00:00+08:00,10000.0,27.96,31.7,27.96,27.96,1011.0,78.0,6.79,69.0,Clouds,0.0,10,7,1,1,False,False,1
2025-01-07 12:00:00+08:00,10000.0,28.25,32.24,28.25,28.25,1010.0,77.0,7.0,68.0,Clouds,0.0,12,7,1,1,False,False,1
2025-01-07 14:00:00+08:00,10000.0,28.67,32.89,28.67,28.67,1008.0,75.0,6.7,65.0,Clouds,0.0,14,7,1,1,False,False,1
2025-01-07 16:00:00+08:00,10000.0,27.78,31.56,27.78,27.78,1008.0,80.0,6.5,82.0,Clouds,0.0,16,7,1,1,False,False,1
2025-01-07 18:00:00+08:00,10000.0,25.98,25.98,25.98,25.98,1009.0,87.0,5.35,87.0,Clouds,0.0,18,7,1,1,False,False,1
2025-01-07 20:00:00+08:00,10000.0,25.57,26.45,25.57,25.57,1010.0,87.0,5.5,90.0,Clouds,0.0,20,7,1,1,False,True,1
2025-01-07 22:00:00+08:00,10000.0,25.69,26.56,25.69,25.69,1011.0,86.0,5.84,80.0,Clouds,0.0,22,7,1,1,False,True,1
2025-01-08 00:00:00+08:00,10000.0,25.41,26.25,25.41,25.41,1010.0,86.0,6.1,88.0,Clouds,0.0,0,8,2,1,False,True,1
2025-01-08 02:00:00+08:00,10000.0,25.15,25.99,25.15,25.15,1009.0,87.0,6.36,93.0,Clouds,0.0,2,8,2,1,False,True,1
2025-01-08 04:00:00+08:00,10000.0,24.98,25.81,24.98,24.98,1009.0,87.0,5.46,67.0,Clouds,0.0,4,8,2,1,False,True,1
2025-01-08 06:00:00+08:00,10000.0,25.14,25.96,25.14,25.14,1009.0,86.0,6.05,79.0,Clouds,0.0,6,8,2,1,False,False,1
2025-01-08 08:00:00+08:00,10000.0,26.45,26.45,26.45,26.45,1011.0,84.0,6.46,81.0,Clouds,0.0,8,8,2,1,False,False,1
2025-01-08 10:00:00+08:00,10000.0,27.49,30.86,27.49,27.49,1011.0,80.0,7.07,100.0,Rain,0.29,10,8,2,1,False,False,2
2025-01-08 12:00:00+08:00,10000.0,27.8,31.6,27.8,27.8,1010.0,80.0,7.22,100.0,Clouds,0.0,12,8,2,1,False,False,1
2025-01-08 14:00:00+08:00,10000.0,26.76,29.54,26.76,26.76,1008.0,84.0,6.87,99.0,Rain,1.78,14,8,2,1,False,False,2
2025-01-08 16:00:00+08:00,10000.0,25.36,26.28,25.36,25.36,1009.0,89.0,6.74,100.0,Clouds,0.0,16,8,2,1,False,False,1
2025-01-08 18:00:00+08:00,10000.0,24.4,25.32,24.4,24.4,1010.0,93.0,6.8,100.0,Clouds,0.0,18,8,2,1,False,False,1
2025-01-08 20:00:00+08:00,10000.0,24.29,25.18,24.29,24.29,1011.0,92.0,6.11,100.0,Rain,0.87,20,8,2,1,False,True,2
2025-01-08 22:00:00+08:00,10000.0,24.55,25.41,24.55,24.55,1011.0,90.0,6.02,100.0,Rain,1.41,22,8,2,1,False,True,2
2025-01-09 00:00:00+08:00,10000.0,24.26,25.14,24.26,24.26,1010.0,92.0,6.25,100.0,Rain,0.15,0,9,3,1,False,True,2
2025-01-09 02:00:00+08:00,10000.0,24.3,25.19,24.3,24.3,1010.0,92.0,6.13,100.0,Clouds,0.0,2,9,3,1,False,True,1
2025-01-09 04:00:00+08:00,10000.0,24.18,25.0,24.18,24.18,1010.0,90.0,5.28,78.0,Clouds,0.0,4,9,3,1,False,True,1
2025-01-09 06:00:00+08:00,10000.0,24.23,25.06,24.23,24.23,1011.0,90.0,5.36,69.0,Clouds,0.0,6,9,3,1,False,False,1
2025-01-09 08:00:00+08:00,10000.0,25.83,26.77,25.83,25.83,1012.0,88.0,6.13,62.0,Clouds,0.0,8,9,3,1,False,False,1
2025-01-09 10:00:00+08:00,10000.0,27.08,30.12,27.08,27.08,1012.0,82.0,7.01,90.0,Clouds,0.0,10,9,3,1,False,False,1
2025-01-09 12:00:00+08:00,10000.0,27.9,32.0,27.9,27.9,1011.0,81.0,6.66,76.0,Clouds,0.0,12,9,3,1,False,False,1
2025-01-09 14:00:00+08:00,10000.0,27.95,32.13,27.95,27.95,1009.0,81.0,6.64,72.0,Clouds,0.0,14,9,3,1,False,False,1
2025-01-09 16:00:00+08:00,10000.0,26.87,29.99,26.87,26.87,1009.0,86.0,6.69,56.0,Clouds,0.0,16,9,3,1,False,False,1
2025-01-09 18:00:00+08:00,10000.0,25.43,26.35,25.43,25.43,1010.0,89.0,7.2,46.0,Clouds,0.0,18,9,3,1,False,False,1
2025-01-09 20:00:00+08:00,10000.0,25.18,26.08,25.18,25.18,1012.0,89.0,7.31,59.0,Clouds,0.0,20,9,3,1,False,True,1
2025-01-09 22:00:00+08:00,10000.0,25.25,26.1,25.25,25.25,1012.0,87.0,7.0,100.0,Clouds,0.0,22,9,3,1,False,True,1
2025-01-10 00:00:00+08:00,10000.0,24.92,25.79,24.92,24.92,1012.0,89.0,6.7,100.0,Clouds,0.0,0,10,4,1,False,True,1
2025-01-10 02:00:00+08:00,10000.0,24.61,25.48,24.61,24.61,1011.0,90.0,6.58,100.0,Clouds,0.0,2,10,4,1,False,True,1
2025-01-10 04:00:00+08:00,10000.0,24.64,25.51,24.64,24.64,1011.0,90.0,6.06,100.0,Rain,0.53,4,10,4,1,False,True,2
2025-01-10 06:00:00+08:00,10000.0,24.59,25.45,24.59,24.59,1012.0,90.0,6.37,100.0,Clouds,0.0,6,10,4,1,False,False,1
2025-01-10 08:00:00+08:00,10000.0,25.7,26.62,25.7,25.7,1014.0,88.0,6.93,99.0,Rain,0.23,8,10,4,1,False,False,2
2025-01-10 10:00:00+08:00,10000.0,26.47,26.47,26.47,26.47,1013.0,85.0,7.14,99.0,Clouds,0.0,10,10,4,1,False,False,1
2025-01-10 12:00:00+08:00,10000.0,27.43,30.96,27.43,27.43,1012.0,82.0,8.0,99.0,Clouds,0.0,12,10,4,1,False,False,1
2025-01-10 14:00:00+08:00,10000.0,26.56,26.56,26.56,26.56,1011.0,86.0,7.61,99.0,Clouds,0.0,14,10,4,1,False,False,1
2025-01-10 16:00:00+08:00,10000.0,26.43,26.43,26.43,26.43,1010.0,86.0,7.81,100.0,Clouds,0.0,16,10,4,1,False,False,1
2025-01-10 18:00:00+08:00,10000.0,25.11,26.03,25.11,25.11,1011.0,90.0,7.49,100.0,Clouds,0.0,18,10,4,1,False,False,1
2025-01-10 20:00:00+08:00,10000.0,24.69,25.59,24.69,24.69,1013.0,91.0,7.31,99.0,Clouds,0.0,20,10,4,1,False,True,1
2025-01-10 22:00:00+08:00,10000.0,24.88,25.77,24.88,24.88,1013.0,90.0,7.17,93.0,Clouds,0.0,22,10,4,1,False,True,1
2025-01-11 00:00:00+08:00,10000.0,24.59,25.48,24.59,24.59,1013.0,91.0,7.19,96.0,Clouds,0.0,0,11,5,1,True,True,1
2025-01-11 02:00:00+08:00,10000.0,24.14,25.06,24.14,24.14,1011.0,94.0,6.52,98.0,Clouds,0.0,2,11,5,1,True,True,1
2025-01-11 04:00:00+08:00,10000.0,24.27,25.18,24.27,24.27,1011.0,93.0,6.83,100.0,Clouds,0.0,4,11,5,1,True,True,1
2025-01-11 06:00:00+08:00,10000.0,24.04,24.95,24.04,24.04,1012.0,94.0,6.9,100.0,Clouds,0.0,6,11,5,1,True,False,1
2025-01-11 08:00:00+08:00,10000.0,24.58,25.5,24.58,24.58,1013.0,92.0,7.55,100.0,Clouds,0.0,8,11,5,1,True,False,1
2025-01-11 10:00:00+08:00,10000.0,26.53,26.53,26.53,26.53,1014.0,82.0,7.93,96.0,Clouds,0.0,10,11,5,1,True,False,1
2025-01-11 12:00:00+08:00,10000.0,27.31,30.11,27.31,27.31,1013.0,77.0,8.35,85.0,Clouds,0.0,12,11,5,1,True,False,1
2025-01-11 14:00:00+08:00,10000.0,27.48,30.48,27.48,27.48,1011.0,77.0,8.25,86.0,Clouds,0.0,14,11,5,1,True,False,1
2025-01-11 16:00:00+08:00,10000.0,27.45,30.77,27.45,27.45,1010.0,80.0,7.53,45.0,Clouds,0.0,16,11,5,1,True,False,1
2025-01-11 18:00:00+08:00,10000.0,25.59,26.45,25.59,25.59,1011.0,86.0,7.11,54.0,Clouds,0.0,18,11,5,1,True,False,1
2025-01-11 20:00:00+08:00,10000.0,25.16,26.0,25.16,25.16,1013.0,87.0,6.86,42.0,Clouds,0.0,20,11,5,1,True,True,1
2025-01-11 22:00:00+08:00,10000.0,24.7,25.55,24.7,24.7,1013.0,89.0,7.08,17.0,Clouds,0.0,22,11,5,1,True,True,1
2025-01-12 00:00:00+08:00,10000.0,24.31,25.2,24.31,24.31,1012.0,92.0,7.2,41.0,Clouds,0.0,0,12,6,1,True,True,1
2025-01-12 02:00:00+08:00,10000.0,24.36,25.23,24.36,24.36,1011.0,91.0,6.69,54.0,Clouds,0.0,2,12,6,1,True,True,1
2025-01-12 04:00:00+08:00,10000.0,24.35,25.19,24.35,24.35,1010.0,90.0,7.14,97.0,Clouds,0.0,4,12,6,1,True,True,1
2025-01-12 06:00:00+08:00,10000.0,24.19,25.07,24.19,24.19,1011.0,92.0,7.06,94.0,Clouds,0.0,6,12,6,1,True,False,1
2025-01-12 08:00:00+08:00,10000.0,25.13,26.02,25.13,25.13,1012.0,89.0,6.62,94.0,Clouds,0.0,8,12,6,1,True,False,1
2025-01-12 10:00:00+08:00,10000.0,25.8,26.76,25.8,25.8,1012.0,89.0,6.38,100.0,Clouds,0.0,10,12,6,1,True,False,1
2025-01-12 12:00:00+08:00,10000.0,27.8,31.6,27.8,27.8,1011.0,80.0,7.59,99.0,Clouds,0.0,12,12,6,1,True,False,1
2025-01-12 14:00:00+08:00,10000.0,27.62,31.3,27.62,27.62,1009.0,81.0,7.4,95.0,Rain,0.12,14,12,6,1,True,False,2
2025-01-12 16:00:00+08:00,10000.0,26.05,26.05,26.05,26.05,1009.0,87.0,6.88,100.0,Clouds,0.0,16,12,6,1,True,False,1
2025-01-12 18:00:00+08:00,10000.0,24.82,25.73,24.82,24.82,1010.0,91.0,5.91,100.0,Clouds,0.0,18,12,6,1,True,False,1
2025-01-12 20:00:00+08:00,10000.0,25.05,25.96,25.05,25.05,1012.0,90.0,6.17,100.0,Clouds,0.0,20,12,6,1,True,True,1
2025-01-12 22:00:00+08:00,10000.0,24.92,25.82,24.92,24.92,1012.0,90.0,5.97,99.0,Clouds,0.0,22,12,6,1,True,True,1
2025-01-13 00:00:00+08:00,10000.0,24.67,25.54,24.67,24.67,1012.0,90.0,6.46,97.0,Clouds,0.0,0,13,0,1,False,True,1
2025-01-13 02:00:00+08:00,10000.0,24.68,25.53,24.68,24.68,1011.0,89.0,6.48,97.0,Clouds,0.0,2,13,0,1,False,True,1
2025-01-13 04:00:00+08:00,10000.0,24.48,25.33,24.48,24.48,1010.0,90.0,6.82,57.0,Clouds,0.0,4,13,0,1,False,True,1
2025-01-13 06:00:00+08:00,10000.0,24.22,25.07,24.22,24.22,1011.0,91.0,6.89,47.0,Clouds,0.0,6,13,0,1,False,False,1
2025-01-13 08:00:00+08:00,10000.0,25.64,26.58,25.64,25.64,1012.0,89.0,7.64,39.0,Clouds,0.0,8,13,0,1,False,False,1
2025-01-13 10:00:00+08:00,10000.0,27.05,30.15,27.05,27.05,1012.0,83.0,8.74,86.0,Clouds,0.0,10,13,0,1,False,False,1
2025-01-13 12:00:00+08:00,10000.0,28.18,31.91,28.18,28.18,1011.0,76.0,9.17,89.0,Clouds,0.0,12,13,0,1,False,False,1
2025-01-13 14:00:00+08:00,10000.0,28.43,32.16,28.43,28.43,1009.0,74.0,9.03,73.0,Clouds,0.0,14,13,0,1,False,False,1
2025-01-13 16:00:00+08:00,10000.0,27.53,31.08,27.53,27.53,1009.0,81.0,7.98,99.0,Clouds,0.0,16,13,0,1,False,False,1
2025-01-13 18:00:00+08:00,10000.0,25.73,26.63,25.73,25.73,1010.0,87.0,7.24,99.0,Clouds,0.0,18,13,0,1,False,False,1
2025-01-13 20:00:00+08:00,10000.0,25.45,26.3,25.45,25.45,1012.0,86.0,7.52,83.0,Clouds,0.0,20,13,0,1,False,True,1
2025-01-13 22:00:00+08:00,10000.0,25.17,26.07,25.17,25.17,1013.0,89.0,7.03,100.0,Clouds,0.0,22,13,0,1,False,True,1
2025-01-14 00:00:00+08:00,10000.0,24.83,25.74,24.83,24.83,1013.0,91.0,7.05,100.0,Clouds,0.0,0,14,1,1,False,True,1
2025-01-14 02:00:00+08:00,10000.0,24.82,25.68,24.82,24.82,1011.0,89.0,7.02,100.0,Rain,0.1,2,14,1,1,False,True,2
2025-01-14 04:00:00+08:00,10000.0,24.76,25.67,24.76,24.76,1011.0,91.0,6.99,100.0,Clouds,0.0,4,14,1,1,False,True,1
2025-01-14 06:00:00+08:00,10000.0,24.64,25.54,24.64,24.64,1012.0,91.0,7.0,100.0,Clouds,0.0,6,14,1,1,False,False,1
2025-01-14 08:00:00+08:00,10000.0,25.84,26.75,25.84,25.84,1013.0,87.0,7.48,100.0,Clouds,0.0,8,14,1,1,False,False,1
2025-01-14 10:00:00+08:00,10000.0,27.99,31.92,27.99,27.99,1013.0,79.0,8.72,100.0,Clouds,0.0,10,14,1,1,False,False,1
2025-01-14 12:00:00+08:00,10000.0,28.9,32.88,28.9,28.9,1012.0,72.0,8.59,100.0,Clouds,0.0,12,14,1,1,False,False,1
2025-01-14 14:00:00+08:00,10000.0,28.54,32.41,28.54,28.54,1010.0,74.0,8.3,100.0,Clouds,0.0,14,14,1,1,False,False,1
2025-01-14 16:00:00+08:00,10000.0,27.29,30.62,27.29,27.29,1010.0,82.0,7.31,100.0,Clouds,0.0,16,14,1,1,False,False,1
2025-01-14 18:00:00+08:00,10000.0,26.47,26.47,26.47,26.47,1011.0,82.0,6.22,100.0,Clouds,0.0,18,14,1,1,False,False,1
2025-01-14 20:00:00+08:00,10000.0,25.91,26.7,25.91,25.91,1013.0,82.0,5.62,86.0,Clouds,0.0,20,14,1,1,False,True,1
2025-01-14 22:00:00+08:00,10000.0,25.28,26.11,25.28,25.28,1013.0,86.0,6.33,29.0,Clouds,0.0,22,14,1,1,False,True,1
2025-01-15 00:00:00+08:00,10000.0,25.09,25.95,25.09,25.09,1013.0,88.0,6.91,53.0,Clouds,0.0,0,15,2,1,False,True,1
2025-01-15 02:00:00+08:00,10000.0,24.47,25.4,24.47,24.47,1012.0,93.0,6.51,69.0,Clouds,0.0,2,15,2,1,False,True,1
2025-01-15 04:00:00+08:00,10000.0,24.53,25.41,24.53,24.53,1010.0,91.0,7.09,95.0,Clouds,0.0,4,15,2,1,False,True,1
2025-01-15 06:00:00+08:00,10000.0,24.92,25.71,24.92,24.92,1011.0,86.0,6.84,93.0,Clouds,0.0,6,15,2,1,False,False,1
2025-01-15 08:00:00+08:00,10000.0,26.5,26.5,26.5,26.5,1013.0,82.0,7.48,90.0,Rain,0.11,8,15,2,1,False,False,2
2025-01-15 10:00:00+08:00,10000.0,28.4,32.26,28.4,28.4,1013.0,75.0,8.29,84.0,Clouds,0.0,10,15,2,1,False,False,1
2025-01-15 12:00:00+08:00,10000.0,29.2,33.37,29.2,29.2,1012.0,71.0,8.34,87.0,Clouds,0.0,12,15,2,1,False,False,1
2025-01-15 14:00:00+08:00,10000.0,28.88,32.83,28.88,28.88,1010.0,72.0,7.87,91.0,Clouds,0.0,14,15,2,1,False,False,1
2025-01-15 16:00:00+08:00,10000.0,28.14,31.82,28.14,28.14,1010.0,76.0,7.2,98.0,Clouds,0.0,16,15,2,1,False,False,1
2025-01-15 18:00:00+08:00,10000.0,26.23,26.23,26.23,26.23,1011.0,83.0,6.28,98.0,Rain,0.35,18,15,2,1,False,False,2
